"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CNN1",1.09469988626239,7.41469763514876,4.67302564497701,7.803406128204e-06,5.04669103173218e-05,2.86678443325152
"BIN3-IT1",2.68850006222113,5.43404160498347,4.66337033058061,8.1199206134984e-06,5.23553456223606e-05,2.82855723467836
"LRRC4",2.36542025888685,5.7986507338595,4.64985546538171,8.58389965796557e-06,5.50312750512923e-05,2.77514129153652
"ZNF311",1.00082373019284,5.00028367370661,4.64948869346914,8.59684218505874e-06,5.50977085419956e-05,2.77369316546399
"AMZ2P1",1.40695976451693,5.77660167460331,4.64850455644572,8.63166345836428e-06,5.53042823742482e-05,2.76980788731303
"CHKB",1.09599530480592,8.76329972497521,4.64561277754025,8.73477338053496e-06,5.58309145589117e-05,2.75839472428154
"GALNT11",1.37215632979975,4.13212303194215,4.640618656195,8.91565740971226e-06,5.68849309783105e-05,2.73869572440266
"NWD2",1.51357976241287,5.12915067678512,4.63921583506447,8.96711521133285e-06,5.71551436069242e-05,2.7331650309443
"LINC02172",1.34007602138796,7.18240953071074,4.63195660871518,9.23801928878357e-06,5.86787334657862e-05,2.70456372915161
"LYSMD1",1.03550110111195,6.0021039035124,4.62762624192822,9.40337433594737e-06,5.96580686108604e-05,2.68751694698704
"STK39",1.0375879680848,4.97198177671074,4.62311541634587,9.57866318922832e-06,6.06440416264366e-05,2.66977157797697
"UBL4B",1.10755973537837,3.52883348507438,4.62106937690098,9.65920932289634e-06,6.1117752619393e-05,2.66172653120201
"HS3ST6",1.32591939722904,5.7405761585124,4.61367273189538,9.95589191183946e-06,6.2808883833776e-05,2.6326635585848
"APC2",1.38608624400842,8.79072246041322,4.61277937012015,9.99231591609171e-06,6.30014485940769e-05,2.62915554978665
"PRPS1L1",1.37112083388285,7.93179206209917,4.60477253508322,1.03245735973627e-05,6.49620710582441e-05,2.59773587578643
"PPP1R2C",1.54090707284214,8.47355089619835,4.60269134878125,1.04126700593083e-05,6.54199967980373e-05,2.58957532095531
"SNORA72",1.24160405671823,11.7267656849917,4.59141332271027,1.0902852738022e-05,6.82787156071728e-05,2.54539783648493
"MED15",1.31118878452993,7.99661724138017,4.5841682269221,1.12294384994421e-05,7.01593502503177e-05,2.51705788579264
"MPND",1.22760691442756,5.90724448647107,4.58263455357533,1.12997741958859e-05,7.05162705882942e-05,2.5110627834639
"CYP11B1",1.64873464374319,4.47234739160331,4.56531581828936,1.21241690929059e-05,7.51994281089181e-05,2.44346186308983
"ADCK1",1.10959722366568,5.97060292173554,4.55163435685539,1.28162208000644e-05,7.90099293260321e-05,2.39018570000284
"GBP4",1.00357526943747,4.49717383658678,4.54590332947899,1.31173187696436e-05,8.0656591513314e-05,2.36790231548316
"IL10",2.12121501481105,7.04887347640496,4.53623004580301,1.36410991200906e-05,8.36844790892084e-05,2.33033556954014
"ERV3-2",1.07046174325166,5.51491328013223,4.53552856175548,1.36798580211484e-05,8.38981527977093e-05,2.3276135130821
"L3MBTL2",1.14510747891002,7.48043371864876,4.53069982495114,1.39495591527551e-05,8.5307226720242e-05,2.30888402965288
"TSR2",2.13733397226468,4.60265071835537,4.52156146419158,1.44740866540262e-05,8.82369741640675e-05,2.27347718352575
"TOP2B",1.04635350067077,7.52360925471901,4.49816598810719,1.59051883743935e-05,9.60292049010951e-05,2.18306160519309
"SIGLEC17P",1.08898820050902,4.87119511281818,4.49318447620879,1.62270772981713e-05,9.78343409662474e-05,2.16385274886119
"C20orf96",1.00349214019171,5.30800584268595,4.49001357353934,1.64352351063332e-05,9.90054853866699e-05,2.15163353603245
"RUNDC3A",1.01131976973751,5.8924255877438,4.48585261311147,1.67122983530112e-05,0.000100476106792949,2.13560840138878
"BZW2",1.29032014559894,7.14520538539669,4.48052920109406,1.70733414692166e-05,0.000102444846045271,2.11512173004516
"HTR1E",1.08836881309215,6.65207877195041,4.47369580149287,1.75478361114759e-05,0.000104996929156785,2.08884941051252
"TSPAN8",1.39297731310062,7.82118001647934,4.45996958395428,1.85396834045432e-05,0.000110436524157327,2.03616278570858
"METTL23",1.17676759502315,5.83862263489256,4.45303230951857,1.90613197393949e-05,0.000113164993893461,2.0095788019117
"TENT5C-DT",1.16635044842925,7.0947897102314,4.45264261375223,1.90910382661589e-05,0.000113309928341808,2.00808634604644
"DBNL",1.27526605669,6.99940039753719,4.42882677464539,2.09945473590526e-05,0.00012374787713292,1.91705414521909
"ODAD4",1.15872120590608,4.15610667946281,4.41788214336959,2.19294675833759e-05,0.000128690239143444,1.87533758917536
"WDR46",1.418422849539,5.14568158590083,4.41183589184089,2.2463027765518e-05,0.000131388101323647,1.85232352762607
"VSTM1",1.08430011110348,5.52015957319008,4.41104882933276,2.25333966300618e-05,0.000131727534912392,1.84932937223978
"CEBPA",1.06656218802709,7.86037488447934,4.40198275627247,2.33594354496986e-05,0.000136258056276513,1.81486782175196
"LINC02882",1.13692798760801,3.68337825728099,4.40049125895848,2.34980953322134e-05,0.000136954646784776,1.8092033037989
"HSD17B3",1.05137926661083,4.69795119442975,4.37309106073138,2.61910207881839e-05,0.000151001417098182,1.70538756823458
"HOXB2",2.12597084536704,6.92932276700826,4.37069742966734,2.64398963681739e-05,0.000152354016983905,1.69634069423537
"NPTX1",1.49092574688343,8.75811165735537,4.36826950735407,2.66946626877163e-05,0.000153532055398918,1.68716787973845
"DGCR11",1.02033381107745,5.87034648234711,4.36658914456804,2.68723683559477e-05,0.000154346268488774,1.68082154583193
"CIAO3",1.50356193301015,4.47259064595868,4.36536272271398,2.70027861635101e-05,0.000154970303284536,1.67619075691271
"MED15P9",1.00120457229579,3.53004709221488,4.36188979901331,2.73754114099285e-05,0.000156645742405955,1.66308262344524
"DYDC2",1.42317031183878,4.30018006777686,4.35969337444362,2.76136253780029e-05,0.000157881919664592,1.65479638855193
"RPL6",1.03578011506331,4.94212250968595,4.35493878008046,2.8136140130312e-05,0.000160482711667418,1.63686957233555
"AUH",1.58094367536477,7.86446718833058,4.33613537336425,3.02973544296323e-05,0.000171436143043137,1.56611214034128
"DCLRE1B",1.37533907011873,6.73607753430992,4.33408381545949,3.0542596694679e-05,0.000172549511220865,1.5584055840136
"ADAMTSL2",1.22925181581897,5.28616089466116,4.32996291517715,3.10409909867431e-05,0.000175133517178837,1.54293369269909
"OVOL1-AS1",1.19658955158536,6.8054477992314,4.32960870872472,3.10841930725562e-05,0.000175284643006189,1.54160432754247
"ZNF497-AS1",1.34803028368604,6.65131667302479,4.32671298064043,3.14395571257579e-05,0.000176858197647407,1.53073940136502
"OSBPL2",1.22734193130286,4.5115754916157,4.2951740829208,3.55719386221396e-05,0.000197485973714636,1.41274770559967
"C20orf144",1.37502301648357,4.90103463193388,4.29351028090529,3.58038501845979e-05,0.000198646718808025,1.40654071438008
"RNF185-AS1",1.15908936589532,6.27392058755372,4.28717541772308,3.67002184498175e-05,0.000203250302125481,1.38292396223436
"ABHD3",1.26763825529461,9.06801735977686,4.28425966817711,3.71200025603099e-05,0.000205415303103244,1.37206246577339
"VENTX",1.48230197358819,7.91719363692562,4.27978396262586,3.77733674864923e-05,0.000208598464617027,1.35540050739112
"HINFP",1.28715256416004,5.0443500618843,4.27186108862645,3.89571440361883e-05,0.000214449441476471,1.32593694452644
"AACSP1",1.30681551279463,7.2380103284876,4.2707655445695,3.91236112964459e-05,0.000215164748708628,1.3218659954508
"FAM209B",1.7496775837477,5.69657190842149,4.2600617410807,4.07864190468138e-05,0.00022333178942172,1.28213198181696
"CCDC112",1.23178148147904,5.39167794892562,4.2545200314635,4.16737754325303e-05,0.000227911845511563,1.26158922509298
"IGKV1OR1-1",1.2169959921719,6.86625584423967,4.25359672885398,4.18234084348784e-05,0.000228599663968986,1.25816851713502
"GNA14-AS1",1.04081840038513,6.43223159650413,4.25264663263986,4.19779223841475e-05,0.000229385499619618,1.25464911381863
"HDHD5-AS1",1.29460345325166,6.06863240708264,4.21666312995625,4.82507571893979e-05,0.000260135046649733,1.12178450166649
"LINC00597",1.04040215478219,6.57956601004132,4.20074412127089,5.13043859356375e-05,0.000274587759813418,1.06327236991883
"ALX1",1.08292126017983,4.76660123765289,4.18539779613478,5.44231360514931e-05,0.000289826950219361,1.00702087049051
"MARCHF10-DT",1.11739972005313,5.59615027597521,4.1848047128177,5.45472430670292e-05,0.000290415451432662,1.0048500149302
"HDC",1.38059501932633,4.66054306757851,4.18264707310996,5.50010390931027e-05,0.000292612653172199,0.99695436503594
"CHRAC1",1.15976668006897,4.42513788935537,4.16736359692047,5.83207074472623e-05,0.000308505996417212,0.941113016729281
"RIOK2",1.22904824947504,8.29059867792975,4.15531627815253,6.10720140722148e-05,0.000321244410763579,0.897203178418138
"HMGB3P1",2.43664748116457,4.98909750579339,4.13645488195127,6.56308764107626e-05,0.000342928154086576,0.828648520559822
"PRICKLE2",1.02514957821995,9.74103956069422,4.13013380070879,6.72303662839356e-05,0.000349830524364874,0.805725857523141
"MAB21L1",1.54207013810403,6.00986178947934,4.1285568061172,6.76351926656648e-05,0.000351765596535624,0.800011169099699
"C11orf52",1.93854049321151,5.61583477741322,4.11518669393611,7.1162497703878e-05,0.000368495426398233,0.751626616817946
"KRABD1",1.17554007524259,8.09406384115703,4.09301364291224,7.74036974614781e-05,0.000397727612918639,0.671645807999206
"DBIL5P",1.63278249726411,5.03747143319835,4.08434678951787,7.99829035403408e-05,0.00040979724210748,0.640472001772117
"TRHDE",1.21880793732348,6.85645812170248,4.07058035024452,8.42495557825012e-05,0.00043021264077841,0.591058117984167
"DLGAP1-AS6",1.20068381319115,4.576532863,4.06652786741937,8.55464782188988e-05,0.000436105285835422,0.576535989734307
"SURF2",1.15747931302598,6.38087436916529,4.05780991117286,8.84015407747213e-05,0.000448838540952015,0.545332199266818
"NOSIP",1.37547727344959,8.94154503243802,4.05296964148117,9.00258068728525e-05,0.000456434260629099,0.528029548548632
"FPGT",1.03794800545017,7.78861029031405,4.03977376861106,9.46002366699445e-05,0.000477585828389282,0.480937484518407
"RPL10L",1.96513370108481,5.86960515705785,4.03548242320845,9.61351524403454e-05,0.000484418636234917,0.465648111195526
"FGR",1.49446061566457,4.08495083956198,4.03413382481994,9.66224117235035e-05,0.00048630016553274,0.460845822851223
"LRRD1",1.41371368468718,5.09454313354545,4.032938413645,9.70562962618635e-05,0.000488253758933356,0.456590046503185
"NPEPPSP1",1.00070495616371,5.54460726220248,4.03247322415121,9.7225643582789e-05,0.000488990489569114,0.454934187333449
"HBA2",1.19679888079464,5.48237620866942,4.02942178994224,9.83435088764626e-05,0.000493798643794229,0.444076096785343
"KRT10-AS1",1.07373647926919,6.1472564378595,3.99947590948192,0.000109985717148868,0.00054507890223116,0.337850408566319
"SLC16A9",1.89223796575732,6.40792364885124,3.98776507489238,0.000114887427166536,0.000566217633773686,0.296473684631851
"TNFSF9",1.13108403188569,8.37635085324793,3.97723206498013,0.000119473730267831,0.000585591138344879,0.259337772666218
"WDR97",1.29740789841568,5.82906214376033,3.9741894681293,0.000120830747432678,0.000591549887992858,0.24862458870573
"LOC102724159",1.00101962210121,5.84125848687603,3.97115286136729,0.000122199754651461,0.000597704022121379,0.237938763025431
"LINC02604",1.6335711980933,4.68546453220248,3.96096443908657,0.000126902027837637,0.000618744029739192,0.202131473225872
"PLLP",1.05036955382292,6.43645800058678,3.95833701551176,0.000128142385403964,0.000624339639585137,0.19290882736466
"COMMD1",1.13319401317362,4.07707999141322,3.94922749391274,0.00013253301051825,0.000644115257081756,0.160969480575063
"CFAP119",1.07682364308423,6.02033324703306,3.93649840959057,0.000138909170216198,0.000671284301870764,0.116434253943234
"TMUB1",1.01542621449658,3.5324189905124,3.91594528312046,0.000149826061217992,0.000718351041156313,0.0447591003410119
"GABRE",1.25982606180593,9.38358298660331,3.90591426944077,0.000155446495672541,0.000742473951059602,0.00988308540922489
"FGL2",1.06445534564672,7.44825003027686,3.90444969774257,0.000156283724274535,0.000745629788177545,0.00479682328062214
"LOC101927272",1.29231832791341,8.178565967,3.89874746555442,0.000159584542174187,0.000759511454898544,-0.014992203652608
"H3C2",1.06534777697282,4.45594899098347,3.89711275223984,0.000160543002296803,0.000763562542104282,-0.0206611827266228
"NECTIN3-AS1",1.23996526960121,5.36389818128099,3.88453120558689,0.00016810548208673,0.000796161581273478,-0.0642307256425676
"KLRC3",1.64898645145698,5.3860220472562,3.85963118320248,0.000184083940418153,0.0008603879508929,-0.150136215924672
"MTFP1",1.50889140285404,5.13866119742975,3.83372893835919,0.000202234210729571,0.000931760856554474,-0.239042734858387
"IGLV3-25",1.19025749214248,7.47266084250413,3.83298849428014,0.00020277728305876,0.000933658663156496,-0.24157735699379
"FRMPD4",1.46143073975986,6.69272249902893,3.8286407572622,0.000205994181684932,0.000947244993514581,-0.256452425714741
"KIF21B",1.25223196002029,9.65355786009091,3.82371162662653,0.000209699945728477,0.000962213652993473,-0.273300676297112
"LINC01341",1.63555102043662,6.13142595383471,3.81634839904762,0.000215353962963476,0.000986038567556823,-0.298437282411821
"LINC00324",1.07360954844112,8.09453988734711,3.80800027636738,0.000221939504401307,0.00101336714057941,-0.326890237992465
"ADAMTS14",1.30366587896998,5.87856840208264,3.78696315687246,0.000239394305660741,0.00108611503138786,-0.398374403140856
"TRIM41",1.54347674063907,10.4537893133471,3.76858949050458,0.000255698754047474,0.00115029426852408,-0.460553476459302
"SLC17A2",1.02729334173411,7.94013750105785,3.76518639170057,0.000258832080775855,0.00116201551564328,-0.472043908891798
"CRYBB1",2.15089527326581,5.26808492854545,3.76076953270382,0.000262953182737596,0.00117924530401482,-0.486945064297748
"LOC100130691",1.19600582206105,5.26267647905785,3.73391506243676,0.000289381390820784,0.00128396833596049,-0.577246740240729
"MIR3976HG",1.03281968113459,4.85557576878512,3.69477114627902,0.000332453149330996,0.0014471131275914,-0.707954939585355
"DEPDC5",1.32502400864305,6.19771438779339,3.69078190828188,0.00033716864077576,0.00146346266743219,-0.721214257793045
"TIMP4",1.26653453076804,7.58032593986777,3.68708259836007,0.000341597979452467,0.0014790804645595,-0.733499738784555
"CPAMD8",2.23031125416455,7.16500021905785,3.68446925408927,0.000344760204503656,0.00149216744369185,-0.74217279685534
"NCK2",1.19479857202879,8.65932184984297,3.65103816698464,0.000387737750535455,0.00165967922683597,-0.852689804658176
"CLIP1-AS1",1.4670471416442,5.67908401442149,3.63712950471889,0.000407071227345573,0.00173513095009276,-0.898432140073483
"GRPEL1",1.07001905194877,6.6224419556281,3.63679513436048,0.000407547048390285,0.00173646592545382,-0.89953008584436
"H2AC11",1.36688062317926,5.49740769006612,3.63462443251246,0.000410648849720994,0.00174933297143264,-0.906655883658854
"LINC02388",1.12493096857237,4.49362725819835,3.63367525050432,0.000412012176712248,0.00175444068468396,-0.909770707845986
"RBMXL1",1.00461265900732,4.51924182882645,3.62645219534362,0.00042252787178743,0.00179207203615105,-0.933452440133178
"IGKV1D-13",1.05027861596487,8.48424089923967,3.62401519006821,0.000426132675584182,0.00180549694521241,-0.941433957742494
"LOC100996549",1.01851511870303,3.86939456020661,3.6194682889661,0.000432936282888087,0.00182931427009796,-0.956314159097527
"SPATA8",1.33807200504862,4.75257597203306,3.61862608381292,0.000434207706798386,0.00183323558297341,-0.959068716643009
"GPR157",1.52033426830738,5.00247680774793,3.61648229618531,0.000437459991042017,0.00184514282218097,-0.966077972079601
"TM4SF5",1.18170830066737,7.04689294180992,3.60440136538531,0.000456222328795323,0.00191633120208972,-1.00551499173874
"PORCN",1.41377064480537,7.76436546935537,3.59054535178834,0.000478676978804342,0.00200198990649864,-1.0506159201615
"CD72",1.0976343573789,7.8536091261405,3.57889082550105,0.000498368062206345,0.00207580455791233,-1.08844272461964
"CCDC184",1.0284636433235,4.17793866146281,3.57591706876163,0.00050351350811807,0.00209365979025361,-1.09807869357448
"LOC105376236",1.26654166282577,3.60692780490083,3.55934134114848,0.000533125209274091,0.0021957355533362,-1.15167110812473
"AMY2B",1.52487937315099,5.01513973702479,3.55707734018561,0.000537294999622198,0.002211203452868,-1.15897542720561
"FSCN2",1.1113094855401,7.68764988742149,3.55500981363513,0.000541129786421685,0.00222484146881692,-1.16564258013782
"PDZD9",1.02425428951073,3.5222851362314,3.54791731024361,0.000554481851373268,0.00227186491482658,-1.18848994306086
"WDR53",1.4936886100786,4.21965060004132,3.54467502300348,0.000560688585622643,0.00229496321643254,-1.19892215054131
"USH2A",1.04378537433197,5.22552029763636,3.54024992737867,0.00056926535727924,0.00232529871933783,-1.21314763184784
"TREX1",1.06723554148581,7.08797355520661,3.5379645824364,0.000573743129748812,0.00234224517984819,-1.22048875759423
"NAPSB",1.26287441652005,4.59708494369421,3.53525706161167,0.000579091059892501,0.00236136902501515,-1.22918105021178
"TBC1D2",1.25105483842247,6.94634689080165,3.53234167244976,0.000584902096635368,0.00238006560092384,-1.23853465588325
"KLHDC3",1.04342313442417,5.76268041214463,3.51943725542809,0.000611289868782672,0.00247096254928146,-1.27986141041738
"DCAF12",1.32698140125674,6.31761475142149,3.51674471079588,0.000616935380469799,0.00249283917690304,-1.28846887200852
"ZNF625",1.06487293669538,6.42232719497934,3.49083140496621,0.000673837060506605,0.00269192126527041,-1.37103387564194
"MACROH2A2",1.03520962270642,3.96357979520661,3.4829021291251,0.000692212770572914,0.00275838845224568,-1.39619873552926
"FCN3",1.00234223557009,6.52824586073554,3.48106130337032,0.000696545723513185,0.00277461927357285,-1.40203422252969
"HTN1",1.85503366882406,5.34772694142975,3.47380923274017,0.000713865259874922,0.00283620327900074,-1.42499905822409
"ZNF815P",1.24617271780711,3.40241227995868,3.44430177842903,0.000788599912324599,0.00310253336913998,-1.51803520185528
"TIMM8B",1.18068637747168,5.61584826077686,3.43528554083615,0.000812863800664451,0.00318800853318445,-1.54633346135085
"ARRDC3-AS1",2.1878158131148,4.83528743446281,3.42131193258286,0.00085185852614799,0.0033268055559027,-1.59007057701871
"ICMT-DT",1.09598564188289,4.24609533965289,3.38713613886374,0.000954756508697358,0.00367830150518349,-1.69642199350887
"FAM171A2",1.15034691009329,4.3573799373719,3.37314134862185,0.00100016643219499,0.00382564108177039,-1.73971817193871
"LMX1B",1.2132205143382,5.02525482779339,3.35882498307897,0.00104870886524704,0.00398348947302571,-1.7838559092762
"SPDYE1",1.00820837536479,4.52396340930578,3.33942134819479,0.00111802988963512,0.0042175460683904,-1.84342969696978
"PRKAR1B-AS1",1.08629005002938,5.84809341927273,3.33459531471092,0.00113592542392446,0.00427674319956045,-1.85820233076088
"SLC25A18",1.31023608801126,7.1340888272562,3.32532358521064,0.00117106082098731,0.00439168531812947,-1.88653360659087
"FBXO5",1.20662822263514,6.11600681639256,3.32529137507646,0.00117118463529606,0.00439168531812947,-1.88663191569915
"NFKBIZ",1.48129587357236,5.6719011541281,3.32008888159568,0.00119134431221953,0.00445476410216215,-1.90250015095669
"TMEM252-DT",1.30310017722736,4.17103176721488,3.31739877068435,0.00120189537085698,0.00448871557269163,-1.9106972150115
"ZNF511",1.31322671541682,5.11061551428099,3.31252372839017,0.00122123912495377,0.00455268730267133,-1.92553792574304
"CRYBB3",2.05566973581786,4.20000243190909,3.29900930397923,0.00127639619489078,0.00473137315429485,-1.96658384663013
"C20orf141",1.48581048517868,7.20833746742975,3.27858318437629,0.00136419702090992,0.00502196645087596,-2.02835639435611
"BCDIN3D",1.2121102763433,4.6789393818843,3.26280326138663,0.00143585396498672,0.00525045572299511,-2.07585853338567
"OPRD1",1.47157913553871,5.21205052513636,3.25602759161908,0.0014676876973082,0.00535219787841815,-2.0961964352582
"GPA33",1.22611285988346,4.03317675771074,3.24099895348368,0.0015406604281354,0.00558967098926802,-2.14118012297019
"SLC45A1",1.03915894198695,6.6373508028595,3.23664949555852,0.00156240251482118,0.00565989918643026,-2.15416635825917
"SH2D2A",1.5212614166029,5.58532016242149,3.22916915220882,0.00160046558088447,0.00577720461118795,-2.17646629402746
"ACAT2",2.7010644468365,6.38882861347934,3.18725493037423,0.00183021791663918,0.0065008872022263,-2.30061533559011
"APCDD1L",1.23141245786478,5.28986325754545,3.17464348407909,0.00190513598487645,0.00674248905486188,-2.33770258011461
"SLC37A3",1.42202114729351,5.39966422445455,3.16342759308924,0.00197414956811987,0.0069636544478361,-2.37058147642444
"ADIRF-AS1",1.3600707082805,6.29488143130579,3.14651622450708,0.00208261264026812,0.00729443872936291,-2.4199702837838
"TEX55",1.02432682770754,5.23073596987603,3.12439884078293,0.00223282336121556,0.00775316144370052,-2.48422433805425
"CYP51A1-AS1",1.3101642728037,5.54270158208264,3.03391618667803,0.00295807741626258,0.00992610672914635,-2.74306524179716
"LOC401324",1.38115139919738,3.82779050708264,3.03384169864704,0.00295875527909392,0.00992682152161046,-2.7432756481823
"GUCA2B",2.05569523398581,7.88975252845455,3.02169022469099,0.00307127835053076,0.0102576085667164,-2.77754061230797
"MRPL15",1.55538502115948,4.34837096260331,3.01946445370046,0.0030923123568796,0.0103133422428805,-2.78380410008708
"PCDHB16",1.62805463803164,5.18746337523967,3.01109890090337,0.00317256343145978,0.0105246744642246,-2.80730995955775
"CD247",1.14117323372675,7.73954163768595,2.96825947643724,0.00361448167447902,0.0118403522255713,-2.92680217242299
"SLC17A8",2.1041325246934,5.64952373367769,2.94448173056679,0.00388357497230774,0.0126096614769092,-2.99248798715678
"LRFN5",1.41358605701919,6.13551906827273,2.93641451083406,0.00397897896250454,0.0128685591010578,-3.01466983172631
"TMEM39B",1.31077126845696,8.1362865858843,2.922027909729,0.00415448142855428,0.013379422546641,-3.05409683056497
"HSF2BP",1.66042005788289,4.98233214657851,2.92055345361713,0.00417286442475996,0.0134325474511228,-3.05812815130655
"GOLGA8G",1.21758122242302,7.819364077,2.85462631327067,0.00507531271799198,0.0159692504925179,-3.23657180215892
"BSG",1.2977071636046,5.42057169960331,2.85175448347547,0.00511841177773735,0.0160821826911469,-3.24426425763388
"RPTN",1.55056765698018,4.41700644300826,2.84534616617435,0.00521579479211874,0.0163414462713756,-3.26140514761362
"ANKRD19P",1.12898607880427,5.3289107121405,2.84188107465529,0.00526915472298442,0.0164820271143009,-3.27065950655623
"CALHM1",1.09968904158029,4.02833031623141,2.82642066056316,0.0055133702154765,0.0171305137423979,-3.31183015595594
"GSDMD",2.61820258469341,6.72961960750413,2.82188334263262,0.0055869809845727,0.0173289729739361,-3.32387562226461
"MED11",1.02091114890495,3.82299156206612,2.76748328301794,0.00654217692441935,0.0198308287041839,-3.46697244429878
"CYP27C1",1.29664810457407,3.93459572857851,2.76166922880824,0.00665260553070071,0.0201255689344261,-3.48212126308018
"LOC105369199",1.06227441798636,8.33621738752893,2.75204295983592,0.00683917656356972,0.0206227923630375,-3.50714134093325
"KRTAP4-5",1.08144887364929,4.69512112993388,2.71873516106724,0.00752203944606603,0.0223816570113892,-3.59311857784214
"EGR2",1.43731758366343,5.1197596974876,2.68877738315802,0.00818848275704476,0.0240562731155167,-3.66965779968118
"RSPH1",1.01687325030425,7.67201375476859,2.68790121039271,0.0082087556025298,0.0241058822733806,-3.67188503428647
"ROR2",1.73489482302598,6.30274127502479,2.68576840932855,0.00825829447250905,0.0242346954047589,-3.6773039342779
"LOC101927603",1.00528059810404,4.57244077471074,2.66168727520997,0.00883672148285225,0.0257129284184148,-3.7382231262861
"GLMN",1.01212194235574,4.13108115677686,2.60781811756485,0.0102654024460743,0.0292524245043925,-3.87273095514597
"H1-4",1.00275627881671,4.30960267279339,2.55990478117054,0.0117075797219839,0.032720241455695,-3.9903034897092
"IGHV3-47",1.75519233057066,5.67663842680992,2.49342423309019,0.0140097946402447,0.0380199726194466,-4.15019556544584
"GDF10",1.18053408248978,6.15040895166942,2.44067863703659,0.0161157380827748,0.042813758868671,-4.27435440162226
"SNORA37",1.51063041090778,4.8664277087438,2.42552681023308,0.016770674669285,0.0443029674457442,-4.30957654361098
"STATH",1.06263703055711,3.31554078035537,2.41317161301142,0.0173221276907064,0.0455671392997088,-4.33815044427032
